"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Illinois"	"17"	"2004"	"2004"	1424	8124834	17.526511926	16.616186717	18.436837135	0.464451637	17.636972146	16.718967301	18.554976992	0.468369819	0.175710275%
	"Illinois"	"17"	"2005"	"2005"	1482	8169229	18.141246867	17.217614586	19.064879147	0.471240959	18.111213326	17.186164526	19.036262127	0.471963674	0.182867014%
	"Illinois"	"17"	"2006"	"2006"	1462	8224003	17.777230869	16.865962077	18.688499662	0.464933057	17.628660445	16.721029099	18.536291792	0.463077218	0.180399173%
	"Illinois"	"17"	"2007"	"2007"	1423	8284292	17.177086467	16.284596951	18.069575983	0.455351794	17.072514478	16.180949886	17.964079070	0.454879894	0.175586883%
	"Illinois"	"17"	"2008"	"2008"	1521	8347871	18.220214472	17.304531898	19.135897045	0.467184986	17.867713065	16.964331930	18.771094199	0.460908742	0.187679304%
	"Illinois"	"17"	"2009"	"2009"	1517	8409366	18.039409868	17.131619423	18.947200312	0.463158390	17.489420909	16.602035032	18.376806785	0.452747896	0.187185736%
	"Illinois"	"17"	"2010"	"2010"	1543	8455146	18.249241350	17.338661736	19.159820964	0.464581436	17.701533749	16.810371919	18.592695578	0.454674403	0.190393929%
	"Illinois"	"17"	"2011"	"2011"	1560	8521067	18.307566412	17.399067544	19.216065279	0.463519831	17.588800854	16.706344454	18.471257254	0.450232857	0.192491594%
	"Illinois"	"17"	"2012"	"2012"	1541	8556543	18.009609722	17.110404017	18.908815427	0.458778421	16.918732182	16.063733947	17.773730417	0.436223590	0.190147145%
	"Illinois"	"17"	"2013"	"2013"	1564	8599257	18.187617837	17.286226215	19.089009459	0.459893685	16.822814583	15.977980353	17.667648813	0.431037872	0.192985162%
	"Illinois"	"17"	"2014"	"2014"	1595	8639946	18.460763528	17.554769391	19.366757664	0.462241906	16.888436184	16.047159853	17.729712516	0.429222618	0.196810316%
	"Illinois"	"17"	"2015"	"2015"	1643	8665474	18.960301537	18.043484807	19.877118267	0.467763638	17.111447834	16.270658133	17.952237535	0.428974337	0.202733134%
	"Illinois"	"17"	"2016"	"2016"	1735	8660919	20.032516180	19.089884928	20.975147431	0.480934312	17.961689922	17.102988816	18.820391028	0.438112809	0.214085202%
	"Illinois"	"17"	"2017"	"2017"	1734	8709735	19.908757270	18.971679411	20.845835128	0.478100948	17.392379576	16.560913221	18.223845930	0.424217528	0.213961810%
	"Illinois"	"17"	"2018"	"2018"	1880	8707504	21.590572913	20.614592024	22.566553801	0.497949433	18.425472851	17.580894770	19.270050931	0.430907184	0.231977049%
	"Illinois"	"17"	"2019"	"2019"	1823	8696535	20.962371795	20.000088035	21.924655555	0.490961102	17.777958580	16.949867843	18.606049317	0.422495274	0.224943702%
	"Illinois"	"17"	"2020"	"2020"	1943	8671134	22.407680472	21.411319806	23.404041137	0.508347278	18.582045330	17.744115806	19.419974855	0.427515064	0.239750748%
"Total"	"Illinois"	"17"			34193	184489320	18.533864183	18.337413544	18.730314821	0.100229918	17.561974889	17.374793704	17.749156073	0.095500604	4.219144276%
	"Indiana"	"18"	"1999"	"1999"	609	3868825	15.741213417	14.490995749	16.991431086	0.637866157	15.852996472	14.593764642	17.112228303	0.642465220	0.075145757%
	"Indiana"	"18"	"2000"	"2000"	640	3891368	16.446658347	15.172440291	17.720876404	0.650111253	16.565969291	15.282410396	17.849528186	0.654876987	0.078970910%
	"Indiana"	"18"	"2001"	"2001"	645	3919861	16.454665102	15.184777563	17.724552641	0.647901806	16.489715851	15.216889781	17.762541921	0.649401056	0.079587871%
	"Indiana"	"18"	"2002"	"2002"	680	3943236	17.244719819	15.948562377	18.540877261	0.661304817	17.139367067	15.850115358	18.428618776	0.657781484	0.083906592%
	"Indiana"	"18"	"2003"	"2003"	700	3974767	17.611095191	16.306447002	18.915743381	0.665636831	17.305829044	16.022074624	18.589583465	0.654976745	0.086374433%
	"Indiana"	"18"	"2004"	"2004"	703	4004434	17.555539684	16.257785034	18.853294334	0.662119720	17.236957956	15.960338403	18.513577508	0.651336506	0.086744609%
	"Indiana"	"18"	"2005"	"2005"	706	4045049	17.453435051	16.165972412	18.740897690	0.656868693	17.016933832	15.758184104	18.275683560	0.642219249	0.087114785%
	"Indiana"	"18"	"2006"	"2006"	726	4090838	17.746975070	16.456017108	19.037933031	0.658652021	17.057458430	15.812152061	18.302764799	0.635360392	0.089582626%
	"Indiana"	"18"	"2007"	"2007"	725	4132596	17.543452106	16.266419096	18.820485117	0.651547454	16.902943217	15.666944504	18.138941929	0.630611588	0.089459234%
	"Indiana"	"18"	"2008"	"2008"	722	4169769	17.315107863	16.052080749	18.578134977	0.644401589	16.363376742	15.163051686	17.563701798	0.612410743	0.089089058%
	"Indiana"	"18"	"2009"	"2009"	782	4200806	18.615475221	17.310726672	19.920223769	0.665688035	17.473312762	16.239875265	18.706750259	0.629304845	0.096492581%
	"Indiana"	"18"	"2010"	"2010"	780	4225194	18.460690799	17.165133223	19.756248375	0.660998763	17.215525191	15.996767912	18.434282471	0.621814939	0.096245797%
	"Indiana"	"18"	"2011"	"2011"	784	4261678	18.396509544	17.108753876	19.684265212	0.657018198	16.866794506	15.673864087	18.059724926	0.608637969	0.096739365%
	"Indiana"	"18"	"2012"	"2012"	789	4283377	18.420045679	17.134734536	19.705356822	0.655770991	16.726759565	15.547140462	17.906378668	0.601846481	0.097356325%
	"Indiana"	"18"	"2013"	"2013"	850	4318462	19.682933415	18.359700084	21.006166746	0.675119046	17.623829208	16.423745971	18.823912444	0.612287365	0.104883240%
	"Indiana"	"18"	"2014"	"2014"	874	4345545	20.112552050	18.779130296	21.445973804	0.680317221	17.846703984	16.645852053	19.047555916	0.612679557	0.107844649%
	"Indiana"	"18"	"2015"	"2015"	863	4374480	19.728059107	18.411819260	21.044298953	0.671550942	17.227631078	16.060055693	18.395206464	0.595701727	0.106487337%
	"Indiana"	"18"	"2016"	"2016"	931	4396347	21.176672360	19.816359048	22.536985672	0.694037404	18.339963060	17.142179784	19.537746335	0.611113916	0.114877996%
	"Indiana"	"18"	"2017"	"2017"	955	4435535	21.530660901	20.165097884	22.896223919	0.696715825	18.569626341	17.370210492	19.769042189	0.611946861	0.117839405%
	"Indiana"	"18"	"2018"	"2018"	953	4467771	21.330547156	19.976257327	22.684836986	0.690964199	17.833731693	16.684224301	18.983239085	0.586483363	0.117592621%
	"Indiana"	"18"	"2019"	"2019"	999	4504500	22.177822178	20.802538704	23.553105651	0.701675242	18.249044059	17.100060924	19.398027194	0.586215885	0.123268655%
	"Indiana"	"18"	"2020"	"2020"	1056	4532466	23.298575213	21.893325596	24.703824829	0.716964090	19.214835035	18.035173006	20.394497065	0.601868382	0.130302002%
"Total"	"Indiana"	"18"			17472	92386904	18.911771305	18.631346150	19.192196459	0.143074059	17.384628828	17.125393067	17.643864589	0.132263143	2.155905852%
	"Iowa"	"19"	"1999"	"1999"	307	1890043	16.243016693	14.426022354	18.060011032	0.927037928	14.032868285	12.451870077	15.613866494	0.806631739	0.037881359%
	"Iowa"	"19"	"2000"	"2000"	364	1894678	19.211707741	17.238052234	21.185363249	1.006967096	16.700548781	14.973007197	18.428090366	0.881398768	0.044914705%
	"Iowa"	"19"	"2001"	"2001"	346	1900125	18.209328334	16.290606804	20.128049863	0.978939556	15.919798331	14.232461135	17.607135527	0.860886325	0.042693648%
	"Iowa"	"19"	"2002"	"2002"	364	1903866	19.118992618	17.154861913	21.083123324	1.002107503	16.571654893	14.860186630	18.283123157	0.873198093	0.044914705%
	"Iowa"	"19"	"2003"	"2003"	349	1909907	18.273141048	16.355988971	20.190293125	0.978138815	15.715541112	14.053761618	17.377320606	0.847846681	0.043063825%
	"Iowa"	"19"	"2004"	"2004"	366	1919848	19.064009234	17.110885451	21.017133017	0.996491726	16.326867188	14.640744574	18.012989801	0.860266640	0.045161489%
	"Iowa"	"19"	"2005"	"2005"	359	1932672	18.575319558	16.653798532	20.496840583	0.980367870	15.633516326	14.003715578	17.263317074	0.831530994	0.044297745%
	"Iowa"	"19"	"2006"	"2006"	360	1948622	18.474593841	16.566148525	20.383039157	0.973696590	15.784988315	14.139181630	17.430795001	0.839697288	0.044421137%
	"Iowa"	"19"	"2007"	"2007"	339	1967981	17.225776062	15.392047628	19.059504496	0.935575732	14.575960868	13.008597858	16.143323878	0.799675005	0.041829904%
	"Iowa"	"19"	"2008"	"2008"	384	1983809	19.356702183	17.420628742	21.292775623	0.987792572	16.335528951	14.686450157	17.984607745	0.841366732	0.047382546%
	"Iowa"	"19"	"2009"	"2009"	385	1999090	19.258762737	17.334988567	21.182536908	0.981517434	15.930533358	14.321917777	17.539148938	0.820722235	0.047505938%
	"Iowa"	"19"	"2010"	"2010"	420	2012495	20.869617067	18.873684307	22.865549828	1.018333041	17.432771230	15.745406683	19.120135777	0.860900279	0.051824660%
	"Iowa"	"19"	"2011"	"2011"	397	2027289	19.582802452	17.656450396	21.509154508	0.982832682	16.528854278	14.881134138	18.176574417	0.840673541	0.048986643%
	"Iowa"	"19"	"2012"	"2012"	425	2036943	20.864599549	18.880919342	22.848279757	1.012081739	16.890476846	15.262410343	18.518543349	0.830646175	0.052441620%
	"Iowa"	"19"	"2013"	"2013"	410	2049068	20.009096819	18.072266260	21.945927377	0.988178857	16.341780388	14.735341119	17.948219657	0.819611872	0.050590739%
	"Iowa"	"19"	"2014"	"2014"	444	2060735	21.545710632	19.541582847	23.549838417	1.022514176	17.437465912	15.789223667	19.085708158	0.840939921	0.054786069%
	"Iowa"	"19"	"2015"	"2015"	436	2072924	21.033091421	19.058778734	23.007404107	1.007302391	16.920174866	15.301801671	18.538548062	0.825700610	0.053798933%
	"Iowa"	"19"	"2016"	"2016"	472	2081865	22.671979211	20.626596848	24.717361574	1.043562430	18.190714043	16.516483041	19.864945045	0.854199491	0.058241046%
	"Iowa"	"19"	"2017"	"2017"	462	2093226	22.071195370	20.058579288	24.083811452	1.026844940	17.443011935	15.823602543	19.062421327	0.826229282	0.057007126%
	"Iowa"	"19"	"2018"	"2018"	456	2106348	21.648844350	19.661796306	23.635892395	1.013800023	16.726231807	15.166709754	18.285753859	0.795674516	0.056266774%
	"Iowa"	"19"	"2019"	"2019"	477	2114524	22.558268433	20.533839003	24.582697863	1.032872158	17.609064043	15.997361933	19.220766153	0.822296995	0.058858007%
	"Iowa"	"19"	"2020"	"2020"	439	2124146	20.667129284	18.733808288	22.600450280	0.986388263	15.727581379	14.229001718	17.226161040	0.764581460	0.054169109%
"Total"	"Iowa"	"19"			8761	44030204	19.897704766	19.481044378	20.314365154	0.212581831	16.452766804	16.105281159	16.800252449	0.177288594	1.081037727%
	"Kansas"	"20"	"1999"	"1999"	304	1694402	17.941433025	15.924569983	19.958296067	1.029011756	16.919742222	15.009778125	18.829706320	0.974471478	0.037511182%
	"Kansas"	"20"	"2000"	"2000"	272	1699833	16.001571919	14.099905808	17.903238030	0.970237812	15.037699996	13.243605039	16.831794953	0.915354570	0.033562637%
	"Kansas"	"20"	"2001"	"2001"	283	1708388	16.565323568	14.635299269	18.495347868	0.984706275	15.730168913	13.891757876	17.568579950	0.937964815	0.034919949%
	"Kansas"	"20"	"2002"	"2002"	262	1715766	15.270147561	13.421097542	17.119197580	0.943392867	14.204245962	12.478353241	15.930138682	0.880557510	0.032328716%
	"Kansas"	"20"	"2003"	"2003"	310	1722229	17.999929162	15.996167696	20.003690627	1.022327278	16.708290053	14.841433580	18.575146527	0.952477793	0.038251535%
	"Kansas"	"20"	"2004"	"2004"	322	1732701	18.583702555	16.553869216	20.613535893	1.035629254	17.105839982	15.229236674	18.982443289	0.957450667	0.039732239%
	"Kansas"	"20"	"2005"	"2005"	324	1743971	18.578290579	16.555321161	20.601259998	1.032127254	16.975710817	15.118411003	18.833010632	0.947601946	0.039979023%
	"Kansas"	"20"	"2006"	"2006"	337	1761223	19.134431017	17.091486023	21.177376012	1.042318875	17.557876680	15.672043741	19.443709619	0.962159662	0.041583120%
	"Kansas"	"20"	"2007"	"2007"	296	1782021	16.610354199	14.718058034	18.502650364	0.965457227	15.404118397	13.636460197	17.171776597	0.901866429	0.036524046%
	"Kansas"	"20"	"2008"	"2008"	343	1801071	19.044224242	17.028772992	21.059675492	1.028291454	17.233413842	15.393648518	19.073179166	0.938655778	0.042323472%
	"Kansas"	"20"	"2009"	"2009"	323	1821957	17.728190072	15.794801223	19.661578922	0.986422882	15.986939201	14.226998216	17.746880185	0.897929074	0.039855631%
	"Kansas"	"20"	"2010"	"2010"	346	1838020	18.824604738	16.841051378	20.808158098	1.012017020	17.185324529	15.355213722	19.015435337	0.933730004	0.042693648%
	"Kansas"	"20"	"2011"	"2011"	358	1854121	19.308340718	17.308204786	21.308476650	1.020477516	17.506293833	15.671435418	19.341152247	0.936152253	0.044174353%
	"Kansas"	"20"	"2012"	"2012"	374	1864659	20.057286614	18.024496917	22.090076310	1.037137600	17.848322808	16.015712903	19.680932713	0.935005054	0.046148626%
	"Kansas"	"20"	"2013"	"2013"	364	1869590	19.469509358	17.469369397	21.469649319	1.020479572	17.076048064	15.299043825	18.853052304	0.906634816	0.044914705%
	"Kansas"	"20"	"2014"	"2014"	381	1879220	20.274369153	18.238541856	22.310196451	1.038687397	17.745723717	15.935881607	19.555565827	0.923388831	0.047012370%
	"Kansas"	"20"	"2015"	"2015"	405	1887847	21.453009698	19.363632798	23.542386598	1.066008622	18.442367913	16.617282149	20.267453676	0.931166206	0.049973779%
	"Kansas"	"20"	"2016"	"2016"	387	1895205	20.419954570	18.385465503	22.454443637	1.038004626	17.151451079	15.409624879	18.893277279	0.888686837	0.047752722%
	"Kansas"	"20"	"2017"	"2017"	372	1904316	19.534573044	17.549444998	21.519701089	1.012820431	16.151799739	14.479720189	17.823879289	0.853101811	0.045901842%
	"Kansas"	"20"	"2018"	"2018"	399	1910809	20.881207907	18.832286778	22.930129036	1.045367923	17.005085720	15.307335997	18.702835443	0.866198838	0.049233427%
	"Kansas"	"20"	"2019"	"2019"	417	1918904	21.731154868	19.645363572	23.816946163	1.064179232	17.510993697	15.796316911	19.225670483	0.874835095	0.051454484%
	"Kansas"	"20"	"2020"	"2020"	416	1925317	21.606831498	19.530481838	23.683181159	1.059362072	17.410402237	15.703278385	19.117526090	0.870981557	0.051331092%
"Total"	"Kansas"	"20"			7595	39931570	19.020038531	18.592275178	19.447801883	0.218246608	16.855722115	16.474096257	17.237347973	0.194707070	0.937162600%
	"Kentucky"	"21"	"1999"	"1999"	404	2621057	15.413628929	13.910589795	16.916668063	0.766856701	15.724690420	14.189684506	17.259696333	0.783166282	0.049850387%
	"Kentucky"	"21"	"2000"	"2000"	384	2645093	14.517447969	13.065400757	15.969495181	0.740840414	14.767625846	13.288935399	16.246316293	0.754433902	0.047382546%
	"Kentucky"	"21"	"2001"	"2001"	397	2662757	14.909358984	13.442731600	16.375986368	0.748279278	15.139732339	13.648453082	16.631011595	0.760856764	0.048986643%
	"Kentucky"	"21"	"2002"	"2002"	436	2680576	16.265160921	14.738399452	17.791922390	0.778959933	16.399500813	14.856629451	17.942372175	0.787179266	0.053798933%
	"Kentucky"	"21"	"2003"	"2003"	461	2703877	17.049592123	15.493197927	18.605986318	0.794078671	17.069497824	15.506118151	18.632877498	0.797642691	0.056883734%
	"Kentucky"	"21"	"2004"	"2004"	434	2730411	15.895042908	14.399589415	17.390496400	0.762986475	15.759809060	14.271172722	17.248445398	0.759508336	0.053552149%
	"Kentucky"	"21"	"2005"	"2005"	460	2764644	16.638670295	15.118137570	18.159203021	0.775782003	16.461195835	14.949991494	17.972400176	0.771022623	0.056760342%
	"Kentucky"	"21"	"2006"	"2006"	489	2802915	17.446123054	15.899798781	18.992447327	0.788940956	17.108030922	15.583656479	18.632405365	0.777742063	0.060338711%
	"Kentucky"	"21"	"2007"	"2007"	501	2832708	17.686256402	16.137535623	19.234977181	0.790163663	17.027501706	15.526755279	18.528248132	0.765686952	0.061819416%
	"Kentucky"	"21"	"2008"	"2008"	479	2860325	16.746348754	15.246634753	18.246062755	0.765160205	16.072009361	14.621462190	17.522556532	0.740075087	0.059104791%
	"Kentucky"	"21"	"2009"	"2009"	507	2884331	17.577732930	16.047650059	19.107815801	0.780654526	16.443622079	14.997995628	17.889248529	0.737564516	0.062559768%
	"Kentucky"	"21"	"2010"	"2010"	560	2903195	19.289093568	17.691472137	20.886714999	0.815112975	17.991450287	16.485659782	19.497240793	0.768260462	0.069099547%
	"Kentucky"	"21"	"2011"	"2011"	552	2929061	18.845630050	17.273468416	20.417791684	0.802123283	17.470100554	15.994878836	18.945322271	0.752664142	0.068112410%
	"Kentucky"	"21"	"2012"	"2012"	543	2938290	18.480136406	16.925741626	20.034531186	0.793058561	16.874413376	15.437207457	18.311619296	0.733268326	0.067001882%
	"Kentucky"	"21"	"2013"	"2013"	579	2954357	19.598173139	18.001807469	21.194538809	0.814472280	17.627393896	16.170951911	19.083835881	0.743082646	0.071443995%
	"Kentucky"	"21"	"2014"	"2014"	588	2970628	19.793794444	18.193881086	21.393707800	0.816282325	17.502901305	16.066901982	18.938900627	0.732652715	0.072554524%
	"Kentucky"	"21"	"2015"	"2015"	608	2989646	20.336855936	18.720309837	21.953402034	0.824768418	17.626726818	16.205048145	19.048405491	0.725346262	0.075022365%
	"Kentucky"	"21"	"2016"	"2016"	607	3006380	20.190395093	18.584169494	21.796620693	0.819502857	17.404300040	15.994169208	18.814430872	0.719454506	0.074898973%
	"Kentucky"	"21"	"2017"	"2017"	593	3025234	19.601789481	18.024089410	21.179489553	0.804949016	16.447542697	15.100346472	17.794738923	0.687345013	0.073171484%
	"Kentucky"	"21"	"2018"	"2018"	752	3041841	24.721870736	22.954903558	26.488837913	0.901513866	20.537061301	19.045394720	22.028727882	0.761054378	0.092790820%
	"Kentucky"	"21"	"2019"	"2019"	648	3050848	21.239996224	19.604599951	22.875392497	0.834385854	17.220356620	15.873156906	18.567556335	0.687346793	0.079958047%
	"Kentucky"	"21"	"2020"	"2020"	658	3063277	21.480264436	19.838984169	23.121544703	0.837387891	17.323176614	15.974718210	18.671635018	0.687988982	0.081191967%
"Total"	"Kentucky"	"21"			11640	63061451	18.458186127	18.122859066	18.793513188	0.171085235	17.035388178	16.723293768	17.347482588	0.159231842	1.436283432%
	"Louisiana"	"22"	"1999"	"1999"	509	2762515	18.425239320	16.824537946	20.025940694	0.816684374	19.437981479	17.745969583	21.129993375	0.863271376	0.062806552%
	"Louisiana"	"22"	"2000"	"2000"	522	2775376	18.808262376	17.194760427	20.421764325	0.823215280	19.678474329	17.987663082	21.369285575	0.862658799	0.064410649%
	"Louisiana"	"22"	"2001"	"2001"	480	2787713	17.218415239	15.678032548	18.758797929	0.785909536	17.846373776	16.246736765	19.446010787	0.816141332	0.059228183%
	"Louisiana"	"22"	"2002"	"2002"	515	2807731	18.342212983	16.758034213	19.926391752	0.808254474	18.997348023	17.353192964	20.641503083	0.838854622	0.063546904%
	"Louisiana"	"22"	"2003"	"2003"	518	2831372	18.295017398	16.719497043	19.870537752	0.803836916	18.690969881	17.076102557	20.305837205	0.823911900	0.063917081%
	"Louisiana"	"22"	"2004"	"2004"	526	2863134	18.371476850	16.801449315	19.941504385	0.801034457	18.596866820	17.000611770	20.193121870	0.814415842	0.064904217%
	"Louisiana"	"22"	"2005"	"2005"	530	2896799	18.296057131	16.738386454	19.853727807	0.794729937	18.739966413	17.136622184	20.343310643	0.818032770	0.065397785%
	"Louisiana"	"22"	"2006"	"2006"	512	2764224	18.522377347	16.917958265	20.126796429	0.818581164	18.482095384	16.870428876	20.093761893	0.822278831	0.063176728%
	"Louisiana"	"22"	"2007"	"2007"	511	2812364	18.169767498	16.594352443	19.745182553	0.803783191	18.118089549	16.535214042	19.700965056	0.807589545	0.063053336%
	"Louisiana"	"22"	"2008"	"2008"	586	2857720	20.505857817	18.845563027	22.166152607	0.847089179	20.399753787	18.733719419	22.065788156	0.850017535	0.072307740%
	"Louisiana"	"22"	"2009"	"2009"	562	2904238	19.351031148	17.751134143	20.950928154	0.816273982	18.996615770	17.410337791	20.582893748	0.809325499	0.069346331%
	"Louisiana"	"22"	"2010"	"2010"	612	2940826	20.810479777	19.161700755	22.459258799	0.841213787	20.446689163	18.808530971	22.084847355	0.835794996	0.075515933%
	"Louisiana"	"22"	"2011"	"2011"	626	2979796	21.008149551	19.362426679	22.653872424	0.839654527	20.306424397	18.694154471	21.918694324	0.822586697	0.077243422%
	"Louisiana"	"22"	"2012"	"2012"	645	3008234	21.441151187	19.786431960	23.095870414	0.844244504	20.392598645	18.796038974	21.989158317	0.814571261	0.079587871%
	"Louisiana"	"22"	"2013"	"2013"	614	3039271	20.202212965	18.604234837	21.800191093	0.815294963	19.013835774	17.487336769	20.540334779	0.778826023	0.075762717%
	"Louisiana"	"22"	"2014"	"2014"	688	3069590	22.413416775	20.738589908	24.088243643	0.854503504	20.838026594	19.256051515	22.420001673	0.807130142	0.084893729%
	"Louisiana"	"22"	"2015"	"2015"	689	3100115	22.224981977	20.565441391	23.884522562	0.846704380	20.504118793	18.945378626	22.062858961	0.795275596	0.085017121%
	"Louisiana"	"22"	"2016"	"2016"	662	3125184	21.182752760	19.569102271	22.796403248	0.823291066	19.128253999	17.644516553	20.611991444	0.757008901	0.081685535%
	"Louisiana"	"22"	"2017"	"2017"	672	3140783	21.395938529	19.778220683	23.013656374	0.825366248	19.055375826	17.587084955	20.523666697	0.749127995	0.082919456%
	"Louisiana"	"22"	"2018"	"2018"	652	3138713	20.772845431	19.178331701	22.367359160	0.813527413	17.943905133	16.541232886	19.346577379	0.715649105	0.080451615%
	"Louisiana"	"22"	"2019"	"2019"	757	3142121	24.092006641	22.375754446	25.808258837	0.875638875	20.595975431	19.102987503	22.088963360	0.761728535	0.093407780%
	"Louisiana"	"22"	"2020"	"2020"	665	3147630	21.127006669	19.521237119	22.732776218	0.819270178	17.769056595	16.392082147	19.146031044	0.702537984	0.082055712%
"Total"	"Louisiana"	"22"			13053	64895449	20.113891191	19.768829300	20.458953083	0.176051986	19.320193138	18.985993484	19.654392792	0.170510028	1.610636394%
	"Maine"	"23"	"1999"	"1999"	165	860710	19.170219935	16.245116723	22.095323147	1.492399598	17.947422915	15.207982154	20.686863676	1.397673858	0.020359688%
	"Maine"	"23"	"2000"	"2000"	166	869782	19.085242049	16.181890002	21.988594097	1.481302065	17.748228948	15.047476961	20.448980936	1.377934687	0.020483080%
	"Maine"	"23"	"2001"	"2001"	159	878427	18.100536527	15.287023325	20.914049730	1.435465919	16.850795976	14.229329004	19.472262949	1.337483149	0.019619336%
	"Maine"	"23"	"2002"	"2002"	168	887322	18.933374806	16.070321311	21.796428302	1.460741579	17.386646096	14.755769655	20.017522536	1.342283898	0.020729864%
	"Maine"	"23"	"2003"	"2003"	170	896199	18.969001304	16.117483569	21.820519040	1.454855987	17.311283536	14.703793433	19.918773639	1.330352093	0.020976648%
	"Maine"	"23"	"2004"	"2004"	179	903834	19.804521627	16.903213113	22.705830141	1.480259446	17.811040170	15.195604880	20.426475460	1.334405760	0.022087176%
	"Maine"	"23"	"2005"	"2005"	195	910093	21.426381699	18.419006576	24.433756823	1.534375063	19.128456111	16.434641226	21.822270995	1.374395349	0.024061449%
	"Maine"	"23"	"2006"	"2006"	172	917328	18.750109012	15.947931491	21.552286534	1.429682409	16.427445003	13.962164830	18.892725176	1.257796007	0.021223432%
	"Maine"	"23"	"2007"	"2007"	171	924429	18.497905193	15.725347670	21.270462717	1.414570165	16.034376139	13.616497062	18.452255215	1.233611774	0.021100040%
	"Maine"	"23"	"2008"	"2008"	195	931059	20.943892922	18.004239206	23.883546637	1.499823324	17.795516854	15.280487739	20.310545968	1.283178120	0.024061449%
	"Maine"	"23"	"2009"	"2009"	167	934570	17.869180479	15.158973427	20.579387531	1.382758700	15.285586554	12.950489348	17.620683760	1.191376126	0.020606472%
	"Maine"	"23"	"2010"	"2010"	198	937756	21.114234406	18.173208738	24.055260075	1.500523300	18.067488385	15.527771615	20.607205155	1.295773862	0.024431625%
	"Maine"	"23"	"2011"	"2011"	210	943023	22.268809987	19.256889978	25.280729995	1.536693882	18.302711042	15.796695879	20.808726205	1.278579165	0.025912330%
	"Maine"	"23"	"2012"	"2012"	224	947581	23.639140084	20.543405375	26.734874793	1.579456484	18.728941944	16.249925745	21.207958142	1.264804183	0.027639819%
	"Maine"	"23"	"2013"	"2013"	204	953231	21.400898628	18.464107919	24.337689336	1.498362606	16.691392869	14.365741131	19.017044607	1.186557009	0.025171978%
	"Maine"	"23"	"2014"	"2014"	186	958490	19.405523271	16.616674548	22.194371994	1.422882002	14.897626472	12.727329723	17.067923222	1.107294260	0.022950921%
	"Maine"	"23"	"2015"	"2015"	237	962194	24.631207428	21.495268474	27.767146382	1.599968854	19.165088509	16.677856944	21.652320075	1.268995697	0.029243915%
	"Maine"	"23"	"2016"	"2016"	216	966482	22.349097034	19.368596686	25.329597383	1.520663443	16.820546985	14.531988115	19.109105855	1.167632076	0.026652682%
	"Maine"	"23"	"2017"	"2017"	240	973611	24.650502100	21.531783286	27.769220914	1.591183068	18.272803004	15.904759484	20.640846525	1.208185470	0.029614091%
	"Maine"	"23"	"2018"	"2018"	234	980876	23.856226475	20.799547064	26.912905886	1.559530312	18.083006999	15.684803719	20.481210280	1.223573102	0.028873739%
	"Maine"	"23"	"2019"	"2019"	234	988438	23.673715499	20.640421075	26.707009923	1.547599196	17.282390656	15.019903322	19.544877990	1.154330272	0.028873739%
	"Maine"	"23"	"2020"	"2020"	247	996077	24.797279728	21.704766003	27.889793454	1.577813125	17.486529835	15.243973656	19.729086013	1.144161316	0.030477836%
"Total"	"Maine"	"23"			4337	20521512	21.133920347	20.504933699	21.762906995	0.320911555	17.420944348	16.898538402	17.943350294	0.266533646	0.535151309%
	"Maryland"	"24"	"1999"	"1999"	557	3463880	16.080233726	14.744804641	17.415662811	0.681341370	17.795355173	16.312952382	19.277757965	0.756327955	0.068729370%
	"Maryland"	"24"	"2000"	"2000"	493	3489392	14.128535859	12.881354044	15.375717675	0.636317253	15.680808091	14.292665604	17.068950579	0.708235963	0.060832279%
	"Maryland"	"24"	"2001"	"2001"	559	3537821	15.800686355	14.490822616	17.110550094	0.668297826	17.320249532	15.879890269	18.760608796	0.734877175	0.068976154%
	"Maryland"	"24"	"2002"	"2002"	549	3580397	15.333495140	14.050836594	16.616153686	0.654417625	16.524569720	15.136310974	17.912828467	0.708295279	0.067742234%
	"Maryland"	"24"	"2003"	"2003"	618	3618530	17.078758501	15.732221998	18.425295005	0.687008420	18.385989481	16.929489494	19.842489467	0.743112238	0.076256285%
	"Maryland"	"24"	"2004"	"2004"	602	3655385	16.468853486	15.153261584	17.784445388	0.671220358	17.478396257	16.073820035	18.882972480	0.716620522	0.074282013%
	"Maryland"	"24"	"2005"	"2005"	640	3692118	17.334223879	15.991240970	18.677206788	0.685195362	18.198733398	16.779234293	19.618232503	0.724234237	0.078970910%
	"Maryland"	"24"	"2006"	"2006"	638	3723708	17.133459444	15.803951940	18.462966948	0.678320155	17.924126816	16.522924955	19.325328676	0.714898909	0.078724126%
	"Maryland"	"24"	"2007"	"2007"	631	3748313	16.834239830	15.520725238	18.147754422	0.670160506	17.405329945	16.035297306	18.775362584	0.698996244	0.077860382%
	"Maryland"	"24"	"2008"	"2008"	661	3782127	17.476938241	16.144580980	18.809295503	0.679774113	17.581050461	16.226682830	18.935418093	0.691003894	0.081562143%
